2025-03-02 13:52:42,303 DEBUG   HandlerThread:59766 [handler.py:handle_request():146] handle_request: stop_status
2025-03-02 13:52:42,304 DEBUG   SenderThread:59766 [sender.py:send_request():406] send_request: stop_status
2025-03-02 13:52:46,400 DEBUG   HandlerThread:59766 [handler.py:handle_request():146] handle_request: status_report
2025-03-02 13:52:51,416 DEBUG   HandlerThread:59766 [handler.py:handle_request():146] handle_request: status_report
2025-03-02 13:52:56,423 DEBUG   HandlerThread:59766 [handler.py:handle_request():146] handle_request: status_report
2025-03-02 13:52:57,305 DEBUG   HandlerThread:59766 [handler.py:handle_request():146] handle_request: internal_messages
2025-03-02 13:52:57,308 DEBUG   HandlerThread:59766 [handler.py:handle_request():146] handle_request: stop_status
2025-03-02 13:52:57,308 DEBUG   SenderThread:59766 [sender.py:send_request():406] send_request: stop_status
2025-03-02 13:53:02,396 DEBUG   HandlerThread:59766 [handler.py:handle_request():146] handle_request: status_report
2025-03-02 13:53:07,420 DEBUG   HandlerThread:59766 [handler.py:handle_request():146] handle_request: status_report
2025-03-02 13:53:12,224 DEBUG   SenderThread:59766 [sender.py:send():379] send: stats
2025-03-02 13:53:12,309 DEBUG   HandlerThread:59766 [handler.py:handle_request():146] handle_request: internal_messages
2025-03-02 13:53:12,310 DEBUG   HandlerThread:59766 [handler.py:handle_request():146] handle_request: stop_status
2025-03-02 13:53:12,310 DEBUG   SenderThread:59766 [sender.py:send_request():406] send_request: stop_status
2025-03-02 13:53:13,399 DEBUG   HandlerThread:59766 [handler.py:handle_request():146] handle_request: status_report
2025-03-02 13:53:18,421 DEBUG   HandlerThread:59766 [handler.py:handle_request():146] handle_request: status_report
2025-03-02 13:53:23,433 DEBUG   HandlerThread:59766 [handler.py:handle_request():146] handle_request: status_report
2025-03-02 13:53:26,593 INFO    Thread-12 :59766 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/cpconnor/CascadeProjects/multi-platform-content-generator/wandb/run-20250302_135111-1mkwmftg/files/output.log
2025-03-02 13:53:27,312 DEBUG   HandlerThread:59766 [handler.py:handle_request():146] handle_request: stop_status
2025-03-02 13:53:27,312 DEBUG   SenderThread:59766 [sender.py:send_request():406] send_request: stop_status
2025-03-02 13:53:27,313 DEBUG   HandlerThread:59766 [handler.py:handle_request():146] handle_request: internal_messages
2025-03-02 13:53:29,404 DEBUG   HandlerThread:59766 [handler.py:handle_request():146] handle_request: status_report
2025-03-02 13:53:34,424 DEBUG   HandlerThread:59766 [handler.py:handle_request():146] handle_request: status_report
2025-03-02 13:53:36,777 DEBUG   HandlerThread:59766 [handler.py:handle_request():146] handle_request: log_artifact
